symbol,market,name,sector,sector_trend,type,base_date,target_date,days_elapsed,close,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,ma20,ma50,ma200,break_20high,close_d,latest_close,latest_update,change_rate
086450,KR,동국제약,Health Care,하락(-9.46%) TIGER 헬스케어,mid,2026-03-25,2026-06-23,20,20000.0,9046.0,6702496348.0,15099240000.0,0.0166916206057926,13.7,1460.0,2026-03-25,2,2,"[45.14, 46.64, 57.5]","[-178.1828, -193.7772, -52.2198]","[-16.9822, -52.3412, -52.3169]","[5200942.0, 4445980.0, 4293493.0]","[4308623.0, 4216228.0, 4240907.0]","[4591131.0, 4639539.0, 4668414.0, 4680341.0]","[18909.5, 19009.5, 19132.0]","[18361.4, 18304.0, 18289.0]","[18122.95, 18108.45, 18103.25]",0,"[20000, 18100, 17880]",25750.0,2026-04-14,28.75
025540,KR,한국단자,Consumer Discretionary,하락(-10.35%) TIGER 200 경기소비재,mid,2026-03-25,2026-06-23,20,79000.0,7991.0,3218799705.0,4632718000.0,0.0057974195970466,7.61,10383.0,2026-03-25,2,0,"[51.07, 54.07, 57.04]","[147.1953, 334.8159, 645.5178]","[-39.5377, 35.333, 157.3699]","[2163690.0, 2105048.0, 2064316.0]","[2095602.0, 2089373.0, 2087096.0]","[2100116.0, 2096025.0, 2096819.0, 2097270.0]","[74770.0, 74685.0, 74775.0]","[74610.0, 74378.0, 74232.0]","[66465.5, 66363.0, 66268.0]",0,"[79000, 76900, 74900]",75100.0,2026-04-14,-4.94
399720,KR,가온칩스,Information Technology,하락(-2.93%) TIGER 200 IT,mid,2026-03-25,2026-06-23,20,68500.0,7946.0,8141854215.0,12436106500.0,0.0156507758620689,0.0,-943.0,2026-03-25,2,1,"[49.59, 52.1, 56.37]","[-108.3451, 21.2568, 369.8481]","[-347.4975, -273.7466, -145.0277]","[12777954.0, 12596405.0, 12471020.0]","[12523914.0, 12471277.0, 12449746.0]","[12399178.0, 12390989.0, 12382485.0, 12373032.0]","[63775.0, 63935.0, 64070.0]","[65018.0, 64934.0, 64692.0]","[52150.5, 52008.0, 51874.5]",0,"[68500, 65400, 63700]",61500.0,2026-04-14,-10.22
102940,KR,코오롱생명과학,Health Care,하락(-9.46%) TIGER 헬스케어,mid,2026-03-25,2026-06-23,20,58000.0,7593.0,2833258300.0,2910208000.0,0.0038327512182273,28.99,2001.0,2026-03-25,1,3,"[40.01, 44.29, 49.52]","[-579.3314, -785.4522, -690.6983]","[-23.2973, -175.7282, -278.7222]","[5569229.0, 5519053.0, 5502547.0]","[5553996.0, 5545595.0, 5544952.0]","[5538218.0, 5539220.0, 5543989.0, 5548174.0]","[58435.0, 58585.0, 58895.0]","[57890.0, 57643.0, 57465.0]","[42008.75, 41854.75, 41713.25]",0,"[58000, 54900, 52600]",55400.0,2026-04-14,-4.48
214430,KR,아이쓰리시스템,Industrials,상승(+6.84%) KODEX 산업재,mid,2026-03-25,2026-06-23,20,102400.0,7483.0,7931748330.0,8862310400.0,0.0118432585861285,38.85,2636.0,2026-03-25,2,2,"[39.7, 43.43, 50.7]","[-2626.9598, -2863.1342, -2345.4572]","[-1374.6584, -1672.3535, -1806.9743]","[5063890.0, 4977344.0, 4929494.0]","[4976715.0, 4963343.0, 4965331.0]","[4866355.0, 4846478.0, 4833912.0, 4826541.0]","[100450.0, 100785.0, 101735.0]","[104386.0, 104074.0, 103788.0]","[90249.0, 90101.0, 89995.5]",0,"[102400, 94000, 90200]",102700.0,2026-04-14,0.29
365340,KR,성일하이텍,Utilities,하락(-9.43%) TIGER KRX 기후변화솔루션,mid,2026-03-25,2026-06-23,20,60500.0,7425.0,3637238547.5,4530542500.0,0.0061017407407407,0.0,-10331.0,2026-03-25,1,2,"[45.03, 47.51, 54.19]","[-605.5323, -645.706, -310.8484]","[-556.6185, -574.436, -521.7185]","[1875015.0, 1800130.0, 1762763.0]","[1756864.0, 1729118.0, 1703947.0]","[1684213.0, 1678755.0, 1679089.0, 1683974.0]","[57002.5, 57162.5, 57562.5]","[58303.0, 57904.0, 57606.0]","[43446.5, 43302.0, 43173.5]",0,"[60500, 56000, 54500]",64900.0,2026-04-14,7.27
002020,KR,코오롱,Industrials,상승(+6.84%) KODEX 산업재,mid,2026-03-25,2026-06-23,20,56200.0,7254.0,4773354190.0,5886163200.0,0.0081143688999172,0.0,-8727.0,2026-03-25,0,3,"[38.47, 40.06, 48.64]","[-1638.5271, -1876.2593, -1658.2289]","[-595.1222, -851.3496, -1012.7254]","[23319022.0, 23214286.0, 23156468.0]","[23232893.0, 23225454.0, 23234276.0]","[23287701.0, 23284524.0, 23289662.0, 23295374.0]","[57880.0, 58325.0, 59015.0]","[56696.0, 56440.0, 56304.0]","[48622.75, 48488.0, 48358.0]",0,"[56200, 51400, 50600]",59300.0,2026-04-14,5.52
389650,KR,넥스트바이오메디컬,Health Care,하락(-9.46%) TIGER 헬스케어,mid,2026-03-25,2026-06-23,20,76000.0,6235.0,5807937870.0,6446548000.0,0.0103392910986367,0.0,-15.0,2026-03-25,1,1,"[47.67, 50.04, 52.59]","[-322.615, -265.3867, -50.004]","[-1053.2214, -895.6545, -726.5244]","[58681967.0, 58597144.0, 58541383.0]","[58477358.0, 58436775.0, 58400932.0]","[58314491.0, 58290075.0, 58265608.0, 58237101.0]","[72660.0, 72745.0, 72915.0]","[75538.0, 75814.0, 76096.0]","[66757.5, 66592.75, 66436.25]",0,"[76000, 73900, 72000]",63400.0,2026-04-14,-16.58
094170,KR,동운아나텍,Information Technology,하락(-2.93%) TIGER 200 IT,mid,2026-03-25,2026-06-23,20,29600.0,6189.0,5209462532.5,6899760000.0,0.0111484246243334,107.64,275.0,2026-03-25,2,1,"[49.38, 55.73, 55.91]","[-621.6963, -403.593, -224.1264]","[-612.8692, -571.014, -501.6365]","[21464078.0, 21230978.0, 20751514.0]","[20667014.0, 20574588.0, 20514752.0]","[20745559.0, 20760590.0, 20783440.0, 20835474.0]","[27765.0, 27832.5, 27887.5]","[28704.0, 28771.0, 28845.0]","[22535.5, 22483.65, 22432.3]",0,"[29600, 29550, 27900]",30400.0,2026-04-14,2.7
119850,KR,지엔씨에너지,Utilities,하락(-9.43%) TIGER KRX 기후변화솔루션,mid,2026-03-25,2026-06-23,20,35800.0,5889.0,6174173317.5,6232780000.0,0.0105837663440312,14.62,2449.0,2026-03-25,2,2,"[42.13, 43.94, 50.37]","[-718.8632, -808.0931, -669.3633]","[-364.3266, -453.0799, -496.3366]","[116319119.0, 116145019.0, 116070651.0]","[116147223.0, 116144474.0, 116149362.0]","[116239452.0, 116265579.0, 116285074.0, 116281618.0]","[35625.0, 35842.5, 36167.5]","[36194.0, 36105.0, 36071.0]","[33986.5, 33935.0, 33906.0]",0,"[35800, 33300, 32650]",34750.0,2026-04-14,-2.93
025900,KR,동화기업,Industrials,상승(+6.84%) KODEX 산업재,mid,2026-03-25,2026-06-23,20,10680.0,5400.0,2372041858.0,3593948160.0,0.0066554595555555,0.0,-203.0,2026-03-25,1,2,"[48.17, 53.1, 58.7]","[33.9105, 52.2045, 114.6035]","[31.6417, 35.7542, 51.5241]","[20418499.0, 20081987.0, 19902242.0]","[20036705.0, 19945494.0, 19877508.0]","[19884461.0, 19880069.0, 19876133.0, 19875079.0]","[9825.5, 9811.0, 9812.5]","[9606.2, 9547.6, 9506.4]","[9320.4, 9308.85, 9298.65]",0,"[10680, 10070, 9610]",11360.0,2026-04-14,6.37
376270,KR,HEM파마,Health Care,하락(-9.46%) TIGER 헬스케어,mid,2026-03-25,2026-06-23,20,74500.0,5350.0,2178971000.0,3323370500.0,0.0062119074766355,0.0,-1639.0,2026-03-25,2,1,"[40.79, 45.03, 53.18]","[-1702.8599, -1741.5521, -1265.41]","[-894.6178, -1064.0047, -1104.2857]","[10448671.0, 10404062.0, 10388564.0]","[10406364.0, 10401613.0, 10400072.0]","[10412235.0, 10414398.0, 10416527.0, 10422378.0]","[71735.0, 72095.0, 72570.0]","[72938.0, 72452.0, 72024.0]","[39404.75, 39142.5, 38909.0]",0,"[74500, 68400, 65700]",62600.0,2026-04-14,-15.97
138040,KR,메리츠금융지주,Financials,하락(-10.07%) TIGER 200 금융,mid,2026-03-26,2026-06-24,19,114200.0,192999.0,36137090815.0,38794653600.0,0.0020100960937621,9.07,12589.0,2026-03-26,1,2,"[38.03, 45.47, 48.96]","[-3595.1578, -3352.0778, -2900.0684]","[-2323.0607, -2528.8641, -2603.105]","[-5468287.0, -5807995.0, -6109433.0]","[-5847356.0, -5869728.0, -5825763.0]","[-5515146.0, -5438867.0, -5324621.0, -5173279.0]","[113890.0, 114855.0, 116030.0]","[116564.0, 116310.0, 116234.0]","[115247.5, 115246.5, 115240.5]",0,"[114200, 111400, 106100]",118300.0,2026-04-14,3.59
263750,KR,펄어비스,Communication Services,하락(-14.74%) TIGER 미디어컨텐츠,mid,2026-03-26,2026-06-24,19,50800.0,32638.0,117514146732.5,175900842000.0,0.0538944916967951,61.58,825.0,2026-03-26,1,1,"[35.92, 46.94, 47.55]","[-1322.3659, -1393.3436, -1385.2111]","[1624.1502, 1020.6515, 539.479]","[14398907.0, 10936292.0, 2649220.0]","[8702662.0, 8357389.0, 8206380.0]","[9335402.0, 8960106.0, 8738258.0, 8952546.0]","[55952.5, 55967.5, 55930.0]","[51706.0, 51445.0, 51202.0]","[40693.0, 40629.75, 40566.25]",0,"[50800, 50200, 40700]",57900.0,2026-04-14,13.98
071970,KR,HD현대마린엔진,Industrials,상승(+4.76%) KODEX 산업재,mid,2026-03-26,2026-06-24,19,78800.0,26730.0,17675150785.0,40119444000.0,0.0150091447811447,16.19,4867.0,2026-03-26,1,2,"[40.82, 44.54, 46.58]","[-2504.3179, -2426.3583, -2233.9244]","[-2144.9272, -2201.2134, -2207.7556]","[57771731.0, 57262601.0, 56871082.0]","[56985718.0, 56876912.0, 56839994.0]","[56946679.0, 56936588.0, 56960901.0, 57013998.0]","[79705.0, 80235.0, 80840.0]","[85506.0, 85940.0, 86314.0]","[78494.25, 78310.0, 78121.75]",0,"[78800, 77500, 75200]",85500.0,2026-04-14,8.5
185750,KR,종근당,Health Care,하락(-5.24%) TIGER 헬스케어,mid,2026-03-26,2026-06-24,19,91700.0,12657.0,3018272625.0,4520718300.0,0.0035717139132495,16.33,5615.0,2026-03-26,2,0,"[50.33, 53.97, 57.34]","[-504.8767, -262.1853, 82.5123]","[-502.0463, -454.0741, -346.7569]","[899371.0, 850072.0, 824080.0]","[840708.0, 830312.0, 827875.0]","[828353.0, 826892.0, 829452.0, 831903.0]","[87365.0, 87515.0, 87785.0]","[87788.0, 87604.0, 87466.0]","[84830.0, 84791.5, 84758.0]",0,"[91700, 89800, 87900]",88200.0,2026-04-14,-3.82
075580,KR,세진중공업,Industrials,상승(+4.76%) KODEX 산업재,mid,2026-03-26,2026-06-24,19,17620.0,10017.0,5993318535.5,10004547900.0,0.0099875690326445,25.43,693.0,2026-03-26,1,2,"[46.83, 48.97, 49.58]","[-339.3645, -298.5211, -255.9398]","[-390.0156, -371.7167, -348.5613]","[97606378.0, 97038583.0, 96819418.0]","[96806624.0, 96703805.0, 96629757.0]","[96271758.0, 96178289.0, 96103458.0, 96053824.0]","[17303.5, 17391.5, 17474.5]","[18463.2, 18518.8, 18548.0]","[17199.8, 17167.0, 17135.15]",0,"[17620, 17530, 17210]",17650.0,2026-04-14,0.17
420770,KR,기가비스,Information Technology,하락(-5.03%) TIGER 200 IT,mid,2026-03-26,2026-06-24,19,76800.0,9735.0,9980690065.0,12137472000.0,0.0124678705701078,63.0,1219.0,2026-03-26,0,1,"[51.99, 57.4, 58.59]","[4017.6229, 3949.3029, 3954.4732]","[4877.031, 4691.4854, 4544.0829]","[7230771.0, 7072731.0, 6951662.0]","[7074376.0, 7042783.0, 7035472.0]","[6909458.0, 6862906.0, 6830655.0, 6794076.0]","[72715.0, 72155.0, 71815.0]","[61688.0, 60819.0, 59974.0]","[38204.75, 37955.0, 37710.75]",0,"[76800, 75500, 70000]",88300.0,2026-04-14,14.97
078160,KR,메디포스트,Health Care,하락(-5.24%) TIGER 헬스케어,mid,2026-03-26,2026-06-24,19,24550.0,9625.0,6739152362.5,25112710550.0,0.0260911278441558,0.0,-2577.0,2026-03-26,1,1,"[45.47, 49.45, 59.35]","[69.9573, 45.8173, 261.7097]","[287.4943, 239.1589, 243.6691]","[15802039.0, 14779118.0, 14669457.0]","[14888717.0, 14757773.0, 14720672.0]","[14509129.0, 14377209.0, 14307597.0, 14261307.0]","[21992.5, 21827.5, 21822.5]","[21089.2, 20905.0, 20787.4]","[15585.55, 15510.25, 15449.2]",1,"[24550, 21600, 20650]",24100.0,2026-04-14,-1.83
003850,KR,보령,Health Care,하락(-5.24%) TIGER 헬스케어,mid,2026-03-26,2026-06-24,19,9660.0,8287.0,1349018079.5,2007840660.0,0.0024228800048268,12.91,748.0,2026-03-26,1,2,"[43.91, 49.67, 54.07]","[-88.3611, -76.2495, -45.1507]","[-31.7285, -40.6327, -41.5363]","[10223072.0, 10015221.0, 9893836.0]","[9917177.0, 9876430.0, 9845125.0]","[9892477.0, 9909705.0, 9948208.0, 9970210.0]","[9421.0, 9447.5, 9496.0]","[9382.4, 9365.4, 9355.0]","[8830.25, 8825.6, 8821.35]",0,"[9660, 9400, 9100]",10000.0,2026-04-14,3.52
102940,KR,코오롱생명과학,Health Care,하락(-5.24%) TIGER 헬스케어,mid,2026-03-26,2026-06-24,19,63000.0,8247.0,3316681660.0,11120445000.0,0.0134842306293197,31.48,2001.0,2026-03-26,1,2,"[44.29, 49.52, 56.59]","[-785.4522, -690.6983, -209.7293]","[-175.7282, -278.7222, -264.9237]","[5741545.0, 5565030.0, 5514854.0]","[5575459.0, 5549797.0, 5541396.0]","[5543035.0, 5534019.0, 5535021.0, 5539790.0]","[58540.0, 58435.0, 58585.0]","[58243.0, 57890.0, 57643.0]","[42187.0, 42008.75, 41854.75]",0,"[63000, 58000, 54900]",55400.0,2026-04-14,-12.06
002020,KR,코오롱,Industrials,상승(+4.76%) KODEX 산업재,mid,2026-03-26,2026-06-24,19,63000.0,8132.0,5574286145.0,21127932000.0,0.0259812247909493,0.0,-8727.0,2026-03-26,0,2,"[40.06, 48.64, 57.84]","[-1876.2593, -1658.2289, -926.0599]","[-851.3496, -1012.7254, -995.3923]","[23579261.0, 23243897.0, 23139161.0]","[23207769.0, 23157768.0, 23150329.0]","[23228644.0, 23212576.0, 23209399.0, 23214537.0]","[57735.0, 57880.0, 58325.0]","[57104.0, 56696.0, 56440.0]","[48765.5, 48622.75, 48488.0]",0,"[63000, 56200, 51400]",59300.0,2026-04-14,-5.87
025540,KR,한국단자,Consumer Discretionary,하락(-14.02%) TIGER 200 경기소비재,mid,2026-03-26,2026-06-24,19,79500.0,8041.0,3135015900.0,5148181500.0,0.0064024145006839,7.66,10383.0,2026-03-26,2,0,"[54.07, 57.04, 57.74]","[334.8159, 645.5178, 921.475]","[35.333, 157.3699, 310.191]","[2199861.0, 2135104.0, 2076462.0]","[2082260.0, 2067016.0, 2060787.0]","[2074583.0, 2071530.0, 2067439.0, 2068233.0]","[74755.0, 74770.0, 74685.0]","[74812.0, 74610.0, 74378.0]","[66545.5, 66465.5, 66363.0]",0,"[79500, 79000, 76900]",75100.0,2026-04-14,-5.53
475960,KR,토모큐브,Health Care,하락(-5.24%) TIGER 헬스케어,mid,2026-03-26,2026-06-24,19,59400.0,7950.0,8180624820.0,9517543200.0,0.0119717524528301,0.0,-753.0,2026-03-26,1,2,"[49.22, 54.1, 55.3]","[116.4532, 305.4411, 513.8454]","[491.4123, 454.218, 466.1435]","[86379708.0, 86219480.0, 86107304.0]","[86232356.0, 86222429.0, 86216496.0]","[86375522.0, 86385569.0, 86411869.0, 86453237.0]","[57370.0, 57635.0, 57950.0]","[53862.0, 53645.0, 53457.0]","[42329.75, 42166.0, 42004.25]",0,"[59400, 58600, 55500]",55300.0,2026-04-14,-6.9
060280,KR,큐렉소,Health Care,하락(-5.24%) TIGER 헬스케어,mid,2026-03-26,2026-06-24,19,17260.0,7092.0,18664564039.0,173817106160.0,0.2450889821771009,257.61,67.0,2026-03-26,1,2,"[44.23, 44.7, 57.16]","[-532.4412, -519.9787, -324.004]","[-448.6638, -462.9268, -435.1423]","[108705212.0, 98634696.0, 98425369.0]","[99579559.0, 98379038.0, 98297464.0]","[99409848.0, 99097929.0, 99325125.0, 99531028.0]","[15547.5, 15561.0, 15691.0]","[16701.4, 16606.8, 16551.8]","[11765.2, 11726.25, 11699.5]",0,"[17260, 15000, 14930]",14890.0,2026-04-14,-13.73
389650,KR,넥스트바이오메디컬,Health Care,하락(-5.24%) TIGER 헬스케어,mid,2026-03-26,2026-06-24,19,80400.0,6596.0,6770557695.0,24133105200.0,0.0365874851425106,0.0,-15.0,2026-03-26,1,1,"[50.04, 52.59, 57.49]","[-265.3867, -50.004, 470.3102]","[-895.6545, -726.5244, -487.1575]","[58982130.0, 58681967.0, 58597144.0]","[58544972.0, 58477358.0, 58436775.0]","[58357173.0, 58314491.0, 58290075.0, 58265608.0]","[72935.0, 72660.0, 72745.0]","[75350.0, 75538.0, 75814.0]","[66953.0, 66757.5, 66592.75]",1,"[80400, 76000, 73900]",63400.0,2026-04-14,-21.14
376270,KR,HEM파마,Health Care,하락(-5.24%) TIGER 헬스케어,mid,2026-03-26,2026-06-24,19,75700.0,5437.0,2386935260.0,6749639100.0,0.012414270921464,0.0,-1639.0,2026-03-26,2,2,"[45.03, 53.18, 54.61]","[-1741.5521, -1265.41, -782.2171]","[-1064.0047, -1104.2857, -1039.872]","[10537834.0, 10448671.0, 10404062.0]","[10422208.0, 10406364.0, 10401613.0]","[10416148.0, 10412235.0, 10414398.0, 10416527.0]","[71515.0, 71735.0, 72095.0]","[73472.0, 72938.0, 72452.0]","[39668.5, 39404.75, 39142.5]",0,"[75700, 74500, 68400]",62600.0,2026-04-14,-17.31
016590,KR,신대양제지,Materials,하락(-1.35%) KODEX 소재산업,mid,2026-03-26,2026-06-24,19,13370.0,5388.0,574259026.5,2209218690.0,0.0041002574053452,17.01,786.0,2026-03-26,2,1,"[41.52, 46.64, 51.86]","[-397.5678, -372.7401, -293.2]","[-191.1106, -227.4365, -240.5892]","[5170558.0, 5005321.0, 4973207.0]","[5000866.0, 4983796.0, 4986874.0]","[4995222.0, 4993643.0, 4996285.0, 5003672.0]","[13157.5, 13309.0, 13445.5]","[13183.2, 13164.8, 13162.6]","[12569.25, 12549.2, 12530.4]",0,"[13370, 12670, 12060]",14250.0,2026-04-14,6.58
001390,KR,KG케미칼,Consumer Discretionary,하락(-14.02%) TIGER 200 경기소비재,mid,2026-03-26,2026-06-24,19,5500.0,3698.0,6947188468.25,25015001000.0,0.0676446755002704,4.89,1125.0,2026-03-26,1,1,"[47.75, 48.67, 53.36]","[-70.0777, -63.7544, -41.3216]","[-86.8197, -82.2066, -74.0296]","[32006447.0, 27458265.0, 27003634.0]","[27416268.0, 26845758.0, 27043740.0]","[25617792.0, 25135819.0, 24881255.0, 24674033.0]","[5222.75, 5238.25, 5264.25]","[5417.6, 5405.3, 5396.0]","[5084.77, 5079.15, 5073.95]",0,"[5500, 5290, 5250]",5770.0,2026-04-14,4.91
009160,KR,SIMPAC,Materials,하락(-1.35%) KODEX 소재산업,mid,2026-03-26,2026-06-24,19,4905.0,3206.0,716273374.5,1001851155.0,0.0031249256238303,0.0,0.0,2026-03-26,3,1,"[41.13, 45.66, 49.01]","[-109.8309, -105.6563, -92.0078]","[-63.2417, -71.7246, -75.7812]","[8830001.0, 8625750.0, 8565694.0]","[8604702.0, 8604400.0, 8637847.0]","[8724939.0, 8714634.0, 8721694.0, 8731757.0]","[4945.0, 4956.75, 4979.25]","[5017.0, 5017.0, 5018.1]","[4898.85, 4899.05, 4899.4]",0,"[4905, 4790, 4645]",5390.0,2026-04-14,9.89
451760,KR,컨텍,Industrials,상승(+4.76%) KODEX 산업재,mid,2026-03-26,2026-06-24,19,20000.0,3154.0,9466724654.0,23327780000.0,0.0739625237793278,0.0,-1741.0,2026-03-26,1,0,"[53.9, 57.17, 58.17]","[-173.2917, 6.2581, 170.7913]","[-200.4316, -159.0937, -93.1167]","[49704577.0, 48538188.0, 47386357.0]","[46825289.0, 46475846.0, 46166647.0]","[45901547.0, 45726397.0, 45577605.0, 45516307.0]","[17500.5, 17420.0, 17333.5]","[18494.8, 18373.0, 18268.8]","[11416.3, 11361.6, 11308.85]",1,"[20000, 19700, 18750]",22600.0,2026-04-14,13.0
263750,KR,펄어비스,Communication Services,하락(-14.64%) TIGER 미디어컨텐츠,mid,2026-03-27,2026-06-25,18,58800.0,37778.0,142051793652.5,505863338400.0,0.1339042136693313,0.0,0.0,2026-03-27,2,0,"[46.94, 47.55, 55.02]","[-1393.3436, -1385.2111, -724.877]","[1020.6515, 539.479, 286.6078]","[22733500.0, 14130382.0, 10667767.0]","[9597673.0, 8434137.0, 8088864.0]","[9857571.0, 9066876.0, 8691582.0, 8469733.0]","[56332.5, 55952.5, 55967.5]","[52100.0, 51706.0, 51445.0]","[40794.75, 40693.0, 40629.75]",0,"[58800, 50800, 50200]",57900.0,2026-04-14,-1.53
011170,KR,롯데케미칼,Materials,하락(-0.79%) KODEX 소재산업,mid,2026-03-27,2026-06-25,18,82700.0,35375.0,24691309245.0,34546188300.0,0.0097657069399293,0.0,-47624.0,2026-03-27,1,2,"[51.36, 52.22, 54.91]","[175.7858, 288.1462, 548.3928]","[-417.7356, -276.5592, -111.5688]","[6042602.0, 5624873.0, 5358466.0]","[5516905.0, 5322832.0, 5198176.0]","[5027373.0, 4948399.0, 4904332.0, 4892275.0]","[77960.0, 78325.0, 78815.0]","[79136.0, 78858.0, 78586.0]","[71085.0, 70970.0, 70866.0]",0,"[82700, 80500, 79800]",88600.0,2026-04-14,7.13
069620,KR,대웅제약,Health Care,하락(-6.56%) TIGER 헬스케어,mid,2026-03-27,2026-06-25,18,167000.0,19350.0,4863834865.0,5388088000.0,0.0027845416020671,9.88,16904.0,2026-03-27,3,1,"[45.28, 47.01, 51.62]","[-4114.6263, -3770.0107, -3010.3259]","[-2957.0882, -3119.6727, -3097.8033]","[1432975.0, 1400711.0, 1372799.0]","[1368197.0, 1360851.0, 1358979.0]","[1364194.0, 1360230.0, 1360007.0, 1363497.0]","[163740.0, 164440.0, 165625.0]","[167784.0, 167858.0, 168082.0]","[157521.0, 157479.5, 157397.0]",0,"[167000, 161400, 159400]",150000.0,2026-04-14,-10.18
298020,KR,효성티앤씨,Consumer Discretionary,하락(-20.36%) TIGER 200 경기소비재,mid,2026-03-27,2026-06-25,18,401500.0,17376.0,16026915775.0,19249516000.0,0.0110782205340699,160.66,2499.0,2026-03-27,1,2,"[54.63, 55.58, 58.08]","[6090.8354, 7034.0238, 8650.0942]","[3109.5556, 3894.4492, 4845.5782]","[614142.0, 566198.0, 530249.0]","[526486.0, 505278.0, 492449.0]","[490382.0, 484850.0, 479308.0, 472377.0]","[363500.0, 364325.0, 365575.0]","[364590.0, 361300.0, 358090.0]","[263655.0, 262862.5, 262195.0]",0,"[401500, 389500, 385000]",496000.0,2026-04-14,23.54
034230,KR,파라다이스,Consumer Discretionary,하락(-20.36%) TIGER 200 경기소비재,mid,2026-03-27,2026-06-25,18,17830.0,16516.0,11546157395.5,13675663490.0,0.0082802515681763,16.31,1093.0,2026-03-27,2,3,"[44.9, 45.02, 49.97]","[-290.9527, -317.9561, -268.4806]","[-292.205, -297.3552, -291.5803]","[43443455.0, 42676452.0, 42129151.0]","[42736333.0, 42576451.0, 42457664.0]","[42345130.0, 42304492.0, 42336990.0, 42452823.0]","[17414.5, 17498.5, 17630.0]","[18197.4, 18174.6, 18166.6]","[18139.4, 18113.0, 18091.25]",0,"[17830, 16990, 16970]",15400.0,2026-04-14,-13.63
004000,KR,롯데정밀화학,Materials,하락(-0.79%) KODEX 소재산업,mid,2026-03-27,2026-06-25,18,51800.0,13364.0,6893332220.0,7780826200.0,0.0058222285243938,12.6,4112.0,2026-03-27,0,2,"[51.45, 54.18, 54.73]","[1031.2319, 986.094, 955.4464]","[1075.253, 1057.4212, 1037.0262]","[304333.0, 154124.0, 75968.0]","[169629.0, 155231.0, 179964.0]","[42721.0, 9104.0, -13580.0, -32356.0]","[50235.0, 50190.0, 50180.0]","[48633.0, 48459.0, 48276.0]","[45036.25, 44966.75, 44896.75]",0,"[51800, 51600, 50600]",51500.0,2026-04-14,-0.58
420770,KR,기가비스,Information Technology,하락(-14.68%) TIGER 200 IT,mid,2026-03-27,2026-06-25,18,78000.0,9887.0,10200940655.0,15476292000.0,0.0156531728532416,63.99,1219.0,2026-03-27,0,1,"[57.4, 58.59, 59.71]","[3949.3029, 3954.4732, 4009.1854]","[4691.4854, 4544.0829, 4437.1034]","[7327987.0, 7129573.0, 6971533.0]","[7038529.0, 6973178.0, 6941585.0]","[6856892.0, 6808260.0, 6761708.0, 6729457.0]","[73085.0, 72715.0, 72155.0]","[62572.0, 61688.0, 60819.0]","[38463.0, 38204.75, 37955.0]",0,"[78000, 76800, 75500]",88300.0,2026-04-14,13.21
102940,KR,코오롱생명과학,Health Care,하락(-6.56%) TIGER 헬스케어,mid,2026-03-27,2026-06-25,18,64500.0,8443.0,3366249635.0,5737984500.0,0.0067961441430771,32.23,2001.0,2026-03-27,1,1,"[49.52, 56.59, 58.47]","[-690.6983, -209.7293, 289.1464]","[-278.7222, -264.9237, -154.1097]","[5869266.0, 5780305.0, 5603790.0]","[5637339.0, 5614219.0, 5588557.0]","[5591609.0, 5581795.0, 5572779.0, 5573781.0]","[58515.0, 58540.0, 58435.0]","[58625.0, 58243.0, 57890.0]","[42369.75, 42187.0, 42008.75]",0,"[64500, 63000, 58000]",55400.0,2026-04-14,-14.11
060280,KR,큐렉소,Health Care,하락(-6.56%) TIGER 헬스케어,mid,2026-03-27,2026-06-25,18,17460.0,7174.0,20845800862.0,57367623600.0,0.0799660211876219,260.6,67.0,2026-03-27,1,1,"[44.7, 57.16, 58.06]","[-519.9787, -324.004, -150.8159]","[-462.9268, -435.1423, -378.277]","[112266399.0, 108980739.0, 98845762.0]","[101402891.0, 99797787.0, 98590104.0]","[100146823.0, 99624137.0, 99308995.0, 99536191.0]","[15562.0, 15547.5, 15561.0]","[16789.2, 16701.4, 16606.8]","[11805.75, 11765.2, 11726.25]",1,"[17460, 17260, 15000]",14890.0,2026-04-14,-14.72
